path,source_group,label,width,height,mode,pixel_sha256,file_sha256,dhash,original_split,split,id
DB - Copy/validation/Difetto4/RRT-20R_Img1_A80_S1_[4][49].png,RRT-20R,LP,227,227,L,4c3bc7023d76f6ce602c54a4669c10878327879fb6a59e7fb177acb20f9a317f,36195c0c3db93328c57cc7d586999fa3b6b580c317437bfcfe34e740e892a652,2286984188133376,validation,application,application_LP_034
DB - Copy/validation/Difetto4/RRT-26R_Img3_A80_S7_[6][36].png,RRT-26R,LP,227,227,L,3600b8c89121ce18caa8c9c0dda7ab3d22c65b6ead8df95495edb5a63c4e828b,a9cf2cb5faa4ec695912a355e80c2c53783c5fed86549ac3932bc91685cefec2,8443470295318727433,validation,application,application_LP_035
DB - Copy/validation/Difetto4/RRT-26R_Img4_A80_S4_[11][87].png,RRT-26R,LP,227,227,L,90c8713aa79f8cc1b4205f3271fee43f72437376ec4649a736b68e3c49a61f03,656f6c914c7688f6613093da86624acc4b9b45bca6ff4152f431caba2ef8a036,4312421133803824716,validation,application,application_LP_036
DB - Copy/training/Difetto4/RRT-20R_Img4_A80_S3_[8][42].png,RRT-20R,LP,227,227,L,476754ecbde91c46cebc6dcf9e6875462392b7cef90b4355a6fdc96cb014f43c,9e3a7127f8b5019ee2d64703f1cbd1a52322144e1cb98b921664bda8499cf0d3,12938301339744785581,training,application,application_LP_037
DB - Copy/training/Difetto4/RRT-90R_Img2_A80_S5_[3][8].png,RRT-90R,LP,227,227,L,d3960a3a3436e42d41144004da059f5d4b4cca447d1d98e369eec4568404b6d9,fcdb8cf3230fb62da0efd54cae6a03e240aaeb9f48e617a7009bbfd62875e485,9259823739985232000,training,application,application_LP_038
DB - Copy/testing/Difetto4/RRT-26R_Img4_A80_S2_[11][4].png,RRT-26R,LP,227,227,L,4ba5bd9f3fa35269eb28670b995b437f15625cfa6d788a6cc1a7ef71c5e2540d,03666056bdd35e9fae975022c1cfc8283055d0277b2899424e8e49d085ca9bb4,7609284199065852582,testing,application,application_LP_039
DB - Copy/training/Difetto4/RRT-26R_Img3_A80_S4_[12][31].png,RRT-26R,LP,227,227,L,0250cc8a8ebb569895532d844f7459c816b0abea5ae776fc3d2b0a33fe291cb7,8cf42e870569bcdbf78137d879aecf9e4834787190127a266030f8709005c71e,10342327231270069290,training,application,application_LP_040
DB - Copy/validation/NoDifetto/RRT-94R_Img1_A80_S1_[7][28].png,RRT-94R,ND,227,227,L,324efa6ca294704282723d004e9517fdf8bb5441a3542c8c591a738630283288,eff2eeed842cbc44499f82692ad52423434d02709c32ac78dc4a8d984a36d86c,6224733567900291905,validation,application,application_ND_001
DB - Copy/validation/NoDifetto/RRT-15R_Img4_A80_S1_[3][101].png,RRT-15R,ND,227,227,L,437a84e6bcfcc13c40c5a1726b26115c86222e4a95a0929660e0c881fc0d1683,111c533b14b8df701be5d4790790401d35f958c811cbd9021621a858c0934e35,3114605892093777293,validation,application,application_ND_002
DB - Copy/training/NoDifetto/RRT-94R_Img1_A80_S1_[6][38].png,RRT-94R,ND,227,227,L,61564226735635e88903cf330007e82c87144533da6d5c8e56e8a08bbf8d008a,540d1acd9d0b40d68c85f0c65e743e5b895f4da86c85151ece9e62d0eba4ab64,10562272140688010349,training,application,application_ND_003
DB - Copy/validation/NoDifetto/RRT-39R_Img1_A80_S2_[6][18].png,RRT-39R,ND,227,227,L,81603d60c7b3e6f4f872b0110a363160cc44aef04558cfbd17fe1431c37e1a1d,2272dcbda40509d5fbc8ed94b7db139044864472df38d9601948e90e74ae1224,1299292948575487305,validation,application,application_ND_004
DB - Copy/validation/NoDifetto/RRT-94R_Img1_A80_S1_[3][35].png,RRT-94R,ND,227,227,L,338ac73809066b95e708e1cc088fd7b9a2ceceb0d46d70246d98f07b2061eb5d,31865e4cbde78a8a21192f52cee8de10b86d2c7841f5a300f7c73b44e4fe5045,12463805268242413974,validation,application,application_ND_005
DB - Copy/testing/NoDifetto/RRT-15R_Img4_A80_S1_[8][62].png,RRT-15R,ND,227,227,L,276282254034ecb2a2b58d9edbd84bd8b104d923928fb76eabee2c70d826bad3,a9ceef48598de8b09739eb97ab9d3fa757d34850791a9bfb35b185dff2d0d7f8,11801229973582921768,testing,application,application_ND_006
DB - Copy/training/NoDifetto/RRT-40R_Img1_A80_S3_[16][52].png,RRT-40R,ND,227,227,L,9e2d15b50d31f226c22c31507fceaac799f4058b706ac1a8e87674e22128bd0a,fcf3d3630d9ac02d55ebaa7728b0f1392b74e465456fde47cfee4a4f07055011,9674658892761597474,training,application,application_ND_007
DB - Copy/training/NoDifetto/RRT-15R_Img1_A80_S1_[2][92].png,RRT-15R,ND,227,227,L,44fe10fe3ed4baeaeea51dcf493cd2e0b7349f8546cea0ee9caedeea7169c580,398721732b6a9b0b2b7c8438dc6e32a89f7ce9e6a1dd6d7bff4e4409073a2aa1,585507672024191490,training,application,application_ND_008
DB - Copy/training/NoDifetto/RRT-39R_Img1_A80_S5_[18][37].png,RRT-39R,ND,227,227,L,f6035d5d18f67da7ecdc41750c3b46294eaa665f20ac317922bb0527fd072f16,864999fbfc37317c870d789c2d740d3346cc4e146272e74b811f18ff67efc9f9,4711891664187166720,training,application,application_ND_009
DB - Copy/training/NoDifetto/RRT-94R_Img1_A80_S1_[11][6].png,RRT-94R,ND,227,227,L,f52006b1c46c20dda9b9c16bb3edb97f788dd53e1eded1ac1495cd5ef9b682c8,44909c65b1d58d79ade7870f1c8d831c97039ce4dde68616997200e5c6e5d833,9558209339769487392,training,application,application_ND_010
DB - Copy/validation/NoDifetto/RRT-15R_Img1_A80_S1_[1][33].png,RRT-15R,ND,227,227,L,4a66beec14126ed63715eb4982dca8a65f7e01a6b6a9ea981b153f106ba751c7,4ecdcaf137f3b4173c6ebe92a4c76d18ec6c9a1b46666bb12e0c4cf56b277469,2607884576761423378,validation,application,application_ND_011
DB - Copy/training/NoDifetto/RRT-101R_Img4_A80_S6_[31][6].png,RRT-101R,ND,227,227,L,9b6755b6319a0c626e988cb334ae12561cca86ad7cf11ef37da09edad3c7580e,c5509492d49a188585bb3f925d1564fb64b0edba56097244139e8ab5559ce6e7,3761711961781148489,training,application,application_ND_012
DB - Copy/validation/NoDifetto/RRT-94R_Img1_A80_S1_[9][43].png,RRT-94R,ND,227,227,L,ca3f01d1dcc4ec2196fcaed56a02cb716b48d292834c00fc56d7b0dd635e0946,861c540a88e8bd64b4dd6c48666a72c4348881f31c6e4f40ea49f4b9b26350e6,10778118902921237258,validation,application,application_ND_013
DB - Copy/validation/NoDifetto/RRT-39R_Img1_A80_S1_[8][13].png,RRT-39R,ND,227,227,L,ab43575c989e01b27e3ce978ab53e4c3608fd11256718a037590371be9875e3a,b3249a5203ed20475ce809629d2223cc30b05c4944461efa55cb9ddd5c05a971,9150694314740806,validation,application,application_ND_014
DB - Copy/validation/NoDifetto/RRT-40R_Img1_A80_S4_[12][8].png,RRT-40R,ND,227,227,L,b5b99d92345d31674e3bd4e4dc1b8d44ca74380984bbb2cb8fff221b3bc24d4d,aa053ae3e173a50bd8dd9eadaa81d6060d9ea35942caa6b1e4d6b9c0461e2f2d,2445882914393589953,validation,application,application_ND_015
DB - Copy/training/NoDifetto/RRT-39R_Img1_A80_S1_[12][33].png,RRT-39R,ND,227,227,L,e9c11d6a8c84069b7aa0e93236315878a072f2789870ec18932b98c66f4d8b4c,533d27f5f6a5e67b7071a4f6b9c01dacdfb10da0deb288bbdb8d1efe2b85ca7c,10396574218196366131,training,application,application_ND_016
DB - Copy/training/NoDifetto/RRT-15R_Img1_A80_S1_[1][4].png,RRT-15R,ND,227,227,L,1760b480c4a7e02a248199c41bbc868f5cb558ee1543e3c5910312cbb539c90d,48fc7f92c2741917eccfcc5bb43f9bf6ebc1cd4313b3c2aa2a936824e3908d1c,13248162847061830502,training,application,application_ND_017
DB - Copy/training/NoDifetto/RRT-39R_Img1_A80_S1_[13][43].png,RRT-39R,ND,227,227,L,e69fbc111e9a74b3d537d1dd14d1b7724a73b437f8fc919d052faf88617eb590,98c7dfdada3444ffcdba28436298e15176a4b269034461cfa8d2d6ab99b821ab,9260388338192368272,training,application,application_ND_018
DB - Copy/validation/NoDifetto/RRT-26R_Img1_A80_S4_[3][81].png,RRT-26R,ND,227,227,L,410228fa8526e0fbc527b5670104ccf1b33469f46f6e3b11f07c8c01ac967b6d,76390542b3c778888831015654097748b69f74ccd9828923e90c7da51fe2cbad,4621838125100966164,validation,application,application_ND_019
DB - Copy/training/NoDifetto/RRT-15R_Img3_A80_S1_[6][53].png,RRT-15R,ND,227,227,L,60169c1f627e7a11a20d9854593a356505b0190cc4b0cb1bfab495ce2e0b5b79,c8ec6118362314cb60c27b0400e97908f87e652808657ee19e95adecf2d84f6b,12442543524677302097,training,application,application_ND_020
DB - Copy/training/NoDifetto/RRT-94R_Img1_A80_S1_[12][36].png,RRT-94R,ND,227,227,L,dc42fef43a087609bc9e5934cedfcc7d9da0f7254e4d7987ea5ee4fc67f7ce63,e66471d0e0420a7dc745c7031a5bc2f3001221108ca5afacf47cef918735c642,18404922428517591848,training,application,application_ND_021
DB - Copy/training/NoDifetto/RRT-90R_Img1_A80_S2_[11][7].png,RRT-90R,ND,227,227,L,9eb4337e4d306c94bc189a3ec49a5ba07b1fd8502e7fe37d21ca1f11e1cc2d85,d585322059179b35fd799bafdb11bfbc0f5e08bd71edbaefd6ae02a1add5515c,9007199254773760,training,application,application_ND_022
DB - Copy/training/NoDifetto/RRT-40R_Img1_A80_S3_[16][26].png,RRT-40R,ND,227,227,L,2f4e07dbee57501d853de7076a6e81daf21efcf91bc6c044d48cdf7f408b7b3f,45ae3634f858e7f8644155115e66dbb0e07865b82f2fad72813208fb95b1cfa7,5285287002305375071,training,application,application_ND_023
DB - Copy/validation/NoDifetto/RRT-39R_Img1_A80_S4_[12][6].png,RRT-39R,ND,227,227,L,e7ae42d7ece97e2ff62a5f70c89a9f11e97db0b920ef892ce1a4f1bf93483a8b,343ee6b77e01c4417ff9be269c3a128e308ff33b7a040a03e7b11dcb02c7fccc,6967289370107294832,validation,application,application_ND_024
DB - Copy/validation/NoDifetto/RRT-101R_Img4_A80_S6_[31][3].png,RRT-101R,ND,227,227,L,59fed821d86fffa4717e5b51bb7e0f1ce9671348d002fb1b7c2272e03d017631,1c6b3919dac01e51f9771faad9ec0d654d59ae32f96f96b77d17beff1a0732df,2756836587697883989,validation,application,application_ND_025
DB - Copy/training/NoDifetto/RRT-90R_Img1_A80_S2_[10][17].png,RRT-90R,ND,227,227,L,2a8aa3fbabc0e304f64620c3ddf50c76d8daed70aca2b22f19966e9e811e16de,4801b814791d5fd03ca0faea995050e3e90dee243daba618e14cc61151be6fe9,2310417123647700993,training,application,application_ND_026
DB - Copy/training/NoDifetto/RRT-15R_Img1_A80_S1_[1][160].png,RRT-15R,ND,227,227,L,2bc2da9fc8f0ca7e803bbd455d8ac4673498729e24004dca9f67c54dc2d78706,5ab6c48a68f8aa3594da8da22efc9cb7b48562a40b5ebaee0a6ec9136e2ca1c8,2597004710809707522,training,application,application_ND_027
DB - Copy/training/NoDifetto/RRT-15R_Img1_A80_S1_[1][19].png,RRT-15R,ND,227,227,L,cca9cb9839b70cf1945206fb50a451cc6a62d8e81e72f9ba1b229b5bb5f7729c,50a960f9436b15d6bbdd4207bc1e5b5afe180c5560697bc0aceab7e665e1354c,8563116169066432882,training,application,application_ND_028
DB - Copy/validation/NoDifetto/RRT-94R_Img1_A80_S1_[10][9].png,RRT-94R,ND,227,227,L,d83e5d9ee225b2d41d76f0dc62be702c186618847a5d45b164c51d720d0d6fe8,29030771ac3b9a1fd2dfac990f1658bae3f5a628ad35fe6239bb12bdb1173f1f,6945158294676849926,validation,application,application_ND_029
DB - Copy/training/NoDifetto/RRT-39R_Img1_A80_S3_[9][11].png,RRT-39R,ND,227,227,L,eb6687f15adb703ff3e5af4eba73ec928b330e7b2c2aec0ca0c8a058a3362891,fb6269c5603977fa97e8e2a431a2c6dc723ea25e78fa6ac692d108937fcb3465,2605933014832253478,training,application,application_ND_030
DB - Copy/training/NoDifetto/RRT-26R_Img1_A80_S3_[3][56].png,RRT-26R,ND,227,227,L,84b17c571552954b6cdec8b4c8733f91f97b197265b49f060f7fd4262015052a,ca80ed6bbf8a240c9c43240e718c7e01ae50e3b916b03e64c889a494b4f7c8df,3174004405315905884,training,application,application_ND_031
DB - Copy/training/NoDifetto/RRT-94R_Img1_A80_S1_[12][15].png,RRT-94R,ND,227,227,L,5b740af57cc21a2314fa5734ee56b82f6b34346854015bd9ced3428f26e75210,fc6221bc8f6980a1dae976938fa9ec5260f80e1f37bf523b1f8f355006796e1b,4614087405947538798,training,application,application_ND_032
DB - Copy/validation/NoDifetto/RRT-15R_Img4_A80_S1_[7][123].png,RRT-15R,ND,227,227,L,d4c728340a90d6a416e6ef67b0cf735bc012508373e6507027046f88bb0b6b2b,b421161186639a956dd0b748d364cd1629c17fc393ada39e04e32498cd2e70cd,6929444240176220779,validation,application,application_ND_033
DB - Copy/training/NoDifetto/RRT-15R_Img1_A80_S1_[2][164].png,RRT-15R,ND,227,227,L,b483fb0b4738d658cf9e532e0cd358d045d9595e78d6588e5d98691d6cb7deec,8a54f191d130051c47ba2ad6dbe1c2e17cec746154e7275b5c197eee5fa7d112,11766291958032649090,training,application,application_ND_034
DB - Copy/training/NoDifetto/RRT-40R_Img1_A80_S4_[7][41].png,RRT-40R,ND,227,227,L,12c61869b6825291efe6343ead37ac35ce2a6280a01b8300d1b2e1c7a9528b04,bafc6e54a1fcf3bf0aaa5e536291b3bd7f8881612d11c6b10e7e1aa4d7d51d75,9677413793906653240,training,application,application_ND_035
DB - Copy/training/NoDifetto/RRT-39R_Img1_A80_S3_[9][17].png,RRT-39R,ND,227,227,L,a93071b14f1b3321110f9cc82090596e6d8d97f921ac681c2e76346852db7afc,6ba8d2ce78598ae0a09d9357142c88ef800fcae2c69230c85be35c23b5fce4a0,4180541218711012418,training,application,application_ND_036
DB - Copy/training/NoDifetto/RRT-15R_Img1_A80_S1_[1][116].png,RRT-15R,ND,227,227,L,8c610f5723b167dec12aee4503f12f083059011e035ed884416417f5ab14f228,e3d41caa9cccf6ca0d095a02af0838cabd9d0cd9c43838c2816285be256b5055,11135925381814882324,training,application,application_ND_037
DB - Copy/validation/NoDifetto/RRT-15R_Img4_A80_S1_[8][148].png,RRT-15R,ND,227,227,L,25b2561aa0818dc2871c4031194aec66cb1b4e929783e8839c1f3a31510f4dba,374da360e569c2ed97063dfefd7890c7ec4bbe5d58b786f96ec16c56569b4533,9921053651173794129,validation,application,application_ND_038
DB - Copy/validation/NoDifetto/RRT-39R_Img1_A80_S2_[4][13].png,RRT-39R,ND,227,227,L,52856e0b6be87d4b7e8f4f95d5298f3dbf169b921f47ed7292721abd58ecc5c9,461caa8d41a7f5ef08cd45a241ae99fa9e642a695f7c912cb7e89a30e68ee3bf,9837585809929667616,validation,application,application_ND_039
DB - Copy/training/NoDifetto/RRT-40R_Img1_A80_S4_[12][13].png,RRT-40R,ND,227,227,L,fc075f89305eeeed9f6eae47056ce463b0fb2c1437ad4ce6a8716ab2f3069fa6,e41c88daf108d0c2ea228bd9fbfbc66f85f108c0eb74b0cee544e92e5ca22282,2459106136180475456,training,application,application_ND_040
DB - Copy/validation/Difetto2/RRT-39R_Img4_A80_S5_[4][23].png,RRT-39R,PO,227,227,L,ed2cad57a770824fb6cf7638c1940c431f679e9047526f082bedced69f627214,406678d5443a44ae2a5eb82b53b892fb7869b49a7f829d7b94e6a81dde299c55,12891053862524435002,validation,application,application_PO_001
DB - Copy/testing/Difetto2/RRT-26R_Img1_A80_S3_[16][60].png,RRT-26R,PO,227,227,L,bd65d10b719675ae1a484f587844a8697bb7e771c08e1d9302dc0f28e54b56ab,b109d0df1c5e21a7af1be6e7a88fb270c97e71213f71beab5e6c56fe978835fe,2531882866743985682,testing,application,application_PO_002
DB - Copy/training/Difetto2/RRT-39R_Img2_A80_S4_[23][23].png,RRT-39R,PO,227,227,L,80dcd5f005942d479629190670a2be05db4e8994a9e7a78d47d2f68773cfc7b7,8c805ad97eed39dfcc92b80dd4956ffff9162f3f307b05d800eea38be87b4a04,4846791718162604353,training,application,application_PO_003
DB - Copy/training/Difetto2/RRT-88R_Img4_A80_S4_[17][41].png,RRT-88R,PO,227,227,L,17ed37bd32af5046c4c84466d76020361afa488c694ad112d2983252c4c2cad6,bad25d55dcbafb93f95a749e5296ec953b4362043c48883b455dc264b937fb53,14457160432726438822,training,application,application_PO_004
DB - Copy/training/Difetto2/RRT-88R_Img3_A80_S3_[26][33].png,RRT-88R,PO,227,227,L,b70bf358195d55cc6f07a16837bdeef7d9b98b323010a3909f5d869a63c33913,7084f8ed7328bfbf68c0f79b1075b88ab5098496ae587055670efd5aa5599806,2413930091229819651,training,application,application_PO_005
DB - Copy/validation/Difetto2/RRT-39R_Img3_A80_S4_[7][50].png,RRT-39R,PO,227,227,L,e4afbc6e58dc6df13b6324b88a9f4b58c7edfbee645423578761d4b46e2f85c0,447c32ec76e2a881429b5fdda873bb7f6a69fcb47e57c65813a8827959b7796e,9693652981429764867,validation,application,application_PO_006
DB - Copy/training/Difetto2/RRT-88R_Img3_A80_S3_[25][33].png,RRT-88R,PO,227,227,L,da81b796018f596a6de8aac765d8be43ef2d65c6d47d37fa017df7641f0a0a85,d7156583255da17ab7759c203ec69ad418eeeae451d0cab90ad9643d38452089,7629555168301834547,training,application,application_PO_007
DB - Copy/training/Difetto2/RRT-26R_Img4_A80_S7_[9][41].png,RRT-26R,PO,227,227,L,b88d60e572a498a3ec1865bcbac051a146927c546820ef5424924cb3f5d3836e,c0239c9f3d96e5bfa6c9497dc9173dc464cea5b1da3852f74f1103a26c30e861,14304403781251666475,training,application,application_PO_008
DB - Copy/validation/Difetto2/RRT-90R_Img3_A80_S2_[2][32].png,RRT-90R,PO,227,227,L,e6a9e4a89d618d7f0cd0d1d1b41726c672c393f0c79ba7ce1750df95222b13b9,3582bb7973703053989a57d9b14c5ae79d1ffcca95704b2da52c38449ad2012e,7663175448336151088,validation,application,application_PO_009
DB - Copy/training/Difetto2/RRT-39R_Img4_A80_S4_[2][37].png,RRT-39R,PO,227,227,L,a9b0623485d2b222df69425b3c6ce3eff3c4035ab5319298946c9e71b606035c,0fa7a0c6e650c398a026cd1a45832318152b00cc5f099286ed4644765870aa6a,5420809599751240757,training,application,application_PO_010
DB - Copy/validation/Difetto2/RRT-26R_Img3_A80_S6_[9][10].png,RRT-26R,PO,227,227,L,ab443c5737e30091fc91d8c6565046d10332e5d611516b518dcd434eaf8701ad,935ae138d73a80f908d05ffbfa515be5d840a8ce94d16fad46a89d1898e7d827,6645641307258463259,validation,application,application_PO_011
DB - Copy/training/Difetto2/RRT-39R_Img2_A80_S4_[4][49].png,RRT-39R,PO,227,227,L,e7eca7bacf310fc8736522e33a0ba8177dd30b611a92a5438cf12a5802019afb,a5434aa5eb76adbcc3571d5cb0f26abec7050f922cb65460f37d30ff199fa6b3,4991608809083569027,training,application,application_PO_012
DB - Copy/training/Difetto2/RRT-88R_Img4_A80_S4_[11][13].png,RRT-88R,PO,227,227,L,a0403daec92b9636acc0483f3c990b35c905027d8f1f61f9a2a49bb274a2dcdf,94f3802b49efa38df8d7331376db14a39db2fcb532d7c0d03cc73656678493c4,13855897134876892924,training,application,application_PO_013
DB - Copy/testing/Difetto2/RRT-39R_Img1_A80_S5_[4][21].png,RRT-39R,PO,227,227,L,2d26332505a24804e11554da637ee1c4ad7167b732f69ecb8ea4be7c11620f81,bba2f5d74877781ffea0d52af3fc9e5aeda84ad4d169e6eb276de7b696d55b2c,16145411691969793551,testing,application,application_PO_014
DB - Copy/validation/Difetto2/RRT-39R_Img2_A80_S3_[6][59].png,RRT-39R,PO,227,227,L,962179f0f35d6b83865868567440324f6aaa321ef585bbc5685cbd45ed59d619,ab616e238fa393e18e9c76e39553598c32806f110ee7553be3d985c642cc123b,13966551074919416787,validation,application,application_PO_015
DB - Copy/validation/Difetto2/RRT-39R_Img3_A80_S3_[19][20].png,RRT-39R,PO,227,227,L,fd310d0b5c1025275b3fc1b327fd5b8dbd846b5a8c503c7ac66d46515fddbab3,5acbbb93231aafcd7ce4c387a43ce1024b47ce639777919d3cff1149b971f451,12188822953468863331,validation,application,application_PO_016
DB - Copy/training/Difetto2/RRT-40R_Img3_A80_S2_[2][87] - Copia.png,RRT-40R,PO,227,227,L,493553c7c4b588c13ba9041ecebd57b402cd68efdefb46637f2a02e6d69f67b5,0aea27259792d3db3f1b8d9ffcc3f425aee301cc6bc950bae5f47705aa79f355,2022757411379691561,training,application,application_PO_017
DB - Copy/training/Difetto2/RRT-26R_Img1_A80_S6_[5][7].png,RRT-26R,PO,227,227,L,aa8885beaab4791a3ff0e77fff69f5d9113cd7419bbb66aaa562d7765e81304c,9b9d8c9f002a78e06f978cdf5e0650853e35510433c32e0f436a437bf1cd383e,8245551247183511825,training,application,application_PO_018
DB - Copy/validation/Difetto2/RRT-26R_Img4_A80_S3_[11][47].png,RRT-26R,PO,227,227,L,656b74819a386b6cf59f45348804db7611aae699458dd4b4558a302662c91ddd,e4bd09d866ea1b7f085a4cbad8bc9b3dfec1a4c197c0c2fd60325119f475c330,17043257548141924813,validation,application,application_PO_019
DB - Copy/training/Difetto2/RRT-39R_Img4_A80_S4_[22][24].png,RRT-39R,PO,227,227,L,e4da38b7a344e3c0a7a02bd7b26dcd59c6ad5c676dd6045f9354d4cb368a415d,9b15a177af3b18dd0e7ffd430ac22885bda6c2613fe130c2760dbe428fe8d553,4946895119581890275,training,application,application_PO_020
DB - Copy/training/Difetto2/RRT-26R_Img4_A80_S5_[8][18].png,RRT-26R,PO,227,227,L,a30cc7ed531ed57b7e0a4a8205ae5a58114e6405371f379188d33646b3c3dad2,ee5ebc8bf3cc8fc07f4d4b4d9d654c9a6667befb256cbeb708394d4695ce2959,10548909584371757400,training,application,application_PO_021
DB - Copy/training/Difetto2/RRT-88R_Img3_A80_S5_[17][3].png,RRT-88R,PO,227,227,L,6b9fa9000f63348471af60d8ff8cdb8ffb95e592f44fc41bd387f56906d5aad7,15c7cdf417a2c97a883ef93139a415cb34968a1592c175d8fe743b13e6598c63,11285066415644843931,training,application,application_PO_022
DB - Copy/validation/Difetto2/RRT-39R_Img4_A80_S4_[20][25].png,RRT-39R,PO,227,227,L,00507c1bb09ab1d576e1e235ba047ac65585ef6ed6a89b55b36ebd4433de07ce,89ad824fd5b8bae30b3b87364ca02f613293afee34d487a85ee398f141cda8e1,3354205690230770836,validation,application,application_PO_023
DB - Copy/training/Difetto2/RRT-88R_Img3_A80_S3_[28][37].png,RRT-88R,PO,227,227,L,43b058392ae28d82c5060a47ca38d1998e1d1a4bd9a21231cebbfd74e1687a06,8e04761edc8438f317adbfef1c6d986073e6aeb87441ab38b05445cdd045e3c9,1128340328308832,training,application,application_PO_024
DB - Copy/validation/Difetto2/RRT-26R_Img2_A80_S3_[10][14].png,RRT-26R,PO,227,227,L,8be42b064fbd464b4912e0e7a6f831a898be70563ae8962c8f70bb0121d35ad9,638079cc49c0276e1c0c0083c706a99a024713f86178dfd163957f7a94ae2958,8689190869857142542,validation,application,application_PO_025
DB - Copy/training/Difetto2/RRT-26R_Img3_A80_S6_[5][90].png,RRT-26R,PO,227,227,L,b138dc207c32d252f7a5f13fcf128cb8dd2e493c29d6e8488dd0bd06c9b29b0e,e49852090bf5f631101932351f5800d2f25c8917985effd1f4ce94835c3d7dec,4230560364590210200,training,application,application_PO_026
DB - Copy/training/Difetto2/RRT-39R_Img4_A80_S5_[10][19].png,RRT-39R,PO,227,227,L,eb872cc26686cc64dcb6dd7c2c5c477f0751c900f45b498010c4fafcee99c6f6,8e8f1138ad5cc24b112887b99cd16cd74cd7047a3657bc775b2d3b74204a9058,15254239439855769447,training,application,application_PO_027
DB - Copy/validation/Difetto2/RRT-26R_Img4_A80_S5_[5][92].png,RRT-26R,PO,227,227,L,f05e4fa5426c43b7f960f59c44552b7b82b7257c11cc1777aba3bab662c5151d,f168262bd36eaab176f148c177d32360256f33eb5589ce6ab69353361b91f5cd,15141847172054208271,validation,application,application_PO_028
DB - Copy/training/Difetto2/RRT-39R_Img2_A80_S4_[12][40].png,RRT-39R,PO,227,227,L,546888bc209f96108a15e8f44f954f6d29971af6cfced7f0235c485752884bcc,f6d8356801c9403dd22b6212774d66b1dc5a59e7dfa47063c48e19980e59da58,7668637290276331295,training,application,application_PO_029
DB - Copy/training/Difetto2/RRT-39R_Img1_A80_S4_[4][26].png,RRT-39R,PO,227,227,L,d264779dc9ad1ee726d459eb7c756b733b3452fe3ef67ffa82c2bac9dc5530bd,89046761905f9ad7662542084cdcea248930910b747b23d108bdf299da0e364a,144823327453359373,training,application,application_PO_030
DB - Copy/testing/Difetto2/RRT-90R_Img4_A80_S2_[7][17].png,RRT-90R,PO,227,227,L,ce867dcb8f3462b4857f1f88a2cb003f4a4615f84a471c7e40b809b1bf21967d,cc9a397424fc293a957c61f19730c7104b2fa72a50f281c24152944580241306,1054524515055643274,testing,application,application_PO_031
DB - Copy/training/Difetto2/RRT-39R_Img2_A80_S3_[16][45].png,RRT-39R,PO,227,227,L,a3c9e1073bbd2d4e649ff144070b702221cf52c8445cd7b0d79f0fb5a1c4559b,2ebefa67fcb80776e7dd219511c7d6df114a0d5586aa0021500d2bcd85430acd,6672491021177002783,training,application,application_PO_032
DB - Copy/training/Difetto2/RRT-39R_Img4_A80_S5_[3][24].png,RRT-39R,PO,227,227,L,4eaf72ffbde430aa518bda7fd9c4a8f9cd9b01bf436ffcdbcc89cc2571192283,d0494762f89df06e490d08cfa7d6bcefab71d62e646fcfc2c8e74b5354791198,10620835237017445488,training,application,application_PO_033
DB - Copy/validation/Difetto2/RRT-94R_Img2_A80_S1_[5][18].png,RRT-94R,PO,227,227,L,8f020fcad53187c2672e37f0835e29267abb503dac3b5605e8f11a354d37481e,ebdeecc8b876a3a680d263800c9d39f9f7f9eda5304ad742d0147ed4c24c4d3b,219848479836409097,validation,application,application_PO_034
DB - Copy/validation/Difetto2/RRT-39R_Img2_A80_S3_[18][32].png,RRT-39R,PO,227,227,L,66c3f8e2448ef34d8f77af281e6c14d513ddfcf1c7e4d19e3dd3669e319ddd47,1073792e4b3338ae0f6b6482fa4af26234b1c9c08ebcb8cbd271586a985df6a7,941263507399533387,validation,application,application_PO_035
DB - Copy/training/Difetto2/RRT-26R_Img1_A80_S6_[9][8].png,RRT-26R,PO,227,227,L,2d70a8b2a247b4d4f1a4b53187774fd593146dead89f0cc0ae9e8de96faab400,11a30dc581c6a89f25f81e68f738f7714b5b86d81d3e3631eae59a85905313d1,6001683272698440070,training,application,application_PO_036
DB - Copy/validation/Difetto2/RRT-39R_Img2_A80_S4_[10][27].png,RRT-39R,PO,227,227,L,04e3936ffa155012fdbb7c053a539d5e0c6b52798b5586ce654bc0acf56520c1,608ed5fa1302b1c08e3b049974c02bb9c4cec294d9f665a8bb18a57918178dcd,6492528854074280910,validation,application,application_PO_037
DB - Copy/training/Difetto2/RRT-39R_Img4_A80_S4_[17][39].png,RRT-39R,PO,227,227,L,13e6bc0eb1777d83128c6e3aa31b05f2e24fb7097d9f98ecc91e4775fe3d682f,5a22e0c851ef4f37c94c7f3692ad925087817af732f87507dff94192f02d5282,2165684481592169672,training,application,application_PO_038
DB - Copy/testing/Difetto2/RRT-88R_Img1_A80_S4_[21][13].png,RRT-88R,PO,227,227,L,4eacc7edbb5d12b7773cac60f67439e80d2b4f083a319e2c5788bf4c93825b72,4897ef2cb99d03b736a658ae2f690020f93e54e2920ce434c4f02745c74c9b07,3836115720087501682,testing,application,application_PO_039
