path,source_group,label,width,height,mode,pixel_sha256,file_sha256,dhash,original_split
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S2_[4][20].png,RRT-28R,LP,227,227,L,4de5806c12dfd5477dd64b5527b5d4db358d468a5a86bd4b7705465c4ee9fed4,1437f422640ad25952656396ca63ec6f5d3d487cd57d88d0d9e3a6dea1468189,14556169048265998886,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S2_[4][21].png,RRT-28R,LP,227,227,L,1a8b66f5375f0df7a3077076f93f433a04b7a4b3a02a9d91a990c61d0a84395b,b3814f6f11c06fd8ed5f99554fb2f5cfe06a97d964874d704eb11ba3bd982ce8,10665236679395935308,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S2_[4][22].png,RRT-28R,LP,227,227,L,8986b9af866ab92e3ff0bafa44b535ced4ae2053148190b41ba1d4b5dd289065,55e32729ffd4917437f5c9197a4f4b8f1678dda4a28aaf074359fe89db478747,2964513711483062554,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S2_[4][23].png,RRT-28R,LP,227,227,L,40814c9aca33a5db3c4b9ab6990c288f1139d736fda271f01179fdf5dd21e21e,2aeaef17ce804db7b11315a0234f72bec8beb41021416592c3c0638eb939539d,5929870736556954933,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S2_[4][27].png,RRT-28R,LP,227,227,L,fb790e8e608b655db45b27e8cf9c8b4655674433ac3f97eaa8464af6923a28e1,c307dbb008f3d0f30e8f0cfc73bf0cac5095a2559e156aa704068bdc5ca2d111,5090521519904739354,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S2_[4][29].png,RRT-28R,LP,227,227,L,d7f8597f361be7eec9b3d596ec7b2638af0ef4179ef8248377f8df8aefc84184,1245165c9730415f0c16de9ce048c5abc616fbb0321caccb986b97a0de478eff,4149127292170978883,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S2_[4][31].png,RRT-28R,LP,227,227,L,f9f7c34f9dc41ac4523a6f26df572d9a2a6174fb981cb3d06492be50c1a4648f,03bfd376b18a413645f5199d024a81e8ef3dfe1c4cf0ba3d3bbaa472c9b0031a,16488993575592794184,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S2_[5][12].png,RRT-28R,LP,227,227,L,ec592b20d66402783f05c0eaf029c0acc838ddcd204bdef4739596635d5874c6,c5522b6c7b4b54f1fcc824bb233fcb4bdf8c5ce6728b178995fd9d4761a9fd13,9666592884343090508,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S2_[5][15].png,RRT-28R,LP,227,227,L,47de521897192a90e95b04e09f77ecec3294c4792951e064a9b9b196a38574b9,c9375ab356e5cad677760a04b5460c233e8e3b45d4b4912538d778c2377ed088,3257529411295341670,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S2_[5][19].png,RRT-28R,LP,227,227,L,55ffbff684112b9030faf2adae0b4381c4cc55272fec7cb853c4d7149fc82781,1a488a9cafc4c4f300206f4a17d41c001615dd818cc1294026c265fb8376b78f,9255267575168864584,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S2_[5][21].png,RRT-28R,LP,227,227,L,6fee4ebde5c835f6f395eeb9f77e19af0c1341c92ef20dc840d6c9fffe91fa93,471f9aedce7e31486290e07f1235bf331272af8825f8e8c89cedccf7346ca918,9405839053200575817,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S2_[5][25].png,RRT-28R,LP,227,227,L,17e79a95794b11616f2c0afde41235877511d4b3ef365f4ec229b2e8d4784fda,93be9223e1b69dafb9c08136a3ca225b593c590d922dd03218242cdf6f775307,2993229789962622613,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S2_[5][28].png,RRT-28R,LP,227,227,L,85b41ef1df1b3f52ccd67be38429ffc6ecf35416518b75304855f117e7759aba,ff7aaf7061567886a8d9efeb98a08e292bf20b646a17de9c733206024abccb6c,5392116094190433705,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S2_[5][29].png,RRT-28R,LP,227,227,L,d3d52227124b1861038739db390a41cd93d4d820fd56bff9fab56d420894a677,6f77e8ccf571a0ae07d1656a2b22a1d243214a5b0f74f3d991cab55b1b2c543c,10712174594326156178,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S2_[5][30].png,RRT-28R,LP,227,227,L,ee2bdf842daecadf3b8d4434ae3c835db4562b886a46f1eac5081ee70a41cd77,0f764f389f14c4a9fdf3182c631ed26c1fbf30bc401f8013ec50f08797d5a1ef,3049698997142594597,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S2_[5][31].png,RRT-28R,LP,227,227,L,ac05a93d0a5d6bd431d7d7c34088ab6de8e84ce653710c13ce4e83497b8f6cd8,473e293ea730afc02fa062f0f51588b873166bd13063a339721c641dafbe2304,15324706271099635803,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S2_[5][33].png,RRT-28R,LP,227,227,L,e399a091d531506f456a4e0f304fb8ab2410402793d98c6c2ba253e3421556ee,b30d12c528d2773746a552baf4b0dc0135ce78776c59b434061956d619b84495,5886606758426010313,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S2_[5][34].png,RRT-28R,LP,227,227,L,9ad0d33b6159f3dc17cbfc1e4a37375afd53a1a58e632fc67cce473809c5ffde,0870f8fd6e9d1204824ee74c81de56e4ca0b1d33d0421082989c1da4195e66ee,11701147126767207827,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S2_[5][35].png,RRT-28R,LP,227,227,L,93e76c36d5f89b3199492505e30db92f9a90cf1147fef58ae172a2e7aa5571a5,6389c882a50bb65f227fc1ea42ab4f16aaaf2ed631358a1cd2efbeb5ce45338b,4955268704856546086,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S2_[5][36].png,RRT-28R,LP,227,227,L,18a7b10e53ac70b36b69c2edb371b90c1685a342e59db9c825fa078072e2e5ed,b045da511ceb4831aa63e84ffa044e3cb1e0be81711e84e39ef010e99449b6b4,9910254839517819981,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S2_[5][37].png,RRT-28R,LP,227,227,L,7c1f666e58abe9d606cb7260fdb9e8b6da412f79e4d94ffad2210d3de7bbfd74,4af58ac5f7c0c58c034367b90fbe03fe2b4591432a8cee6f3488bde49111df1b,1157876501524015258,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S2_[6][14].png,RRT-28R,LP,227,227,L,4a76a2d7d7ddb9820f6b0777c883b9c32d0a05ab8ef7fe1ce79c23124fd6fa21,30a3dd3b8a2aeacf596e362383e0ea0ee65579106f55ddd7cae8921c4a24ffea,11207505427001914150,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S2_[6][15].png,RRT-28R,LP,227,227,L,d6f97ddb9a391d6a89cf0ec01a44e3ff23fa3c0073e5ae63e6ff4d90607d488c,67b0ee70955ed30368e82a1bb45ac662bed33c7523c8c2bee0f6566bb54d4877,3968161162753500236,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S2_[6][19].png,RRT-28R,LP,227,227,L,3db99032cbf5fd9641133469c25e48ab2518e66bb93aa17a4f8a6251e5fead84,50509949972215a18aa84a14c1c225ac6d500a2411fd9c385273bf38a177580e,8165257808398336146,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S2_[6][21].png,RRT-28R,LP,227,227,L,79369503a96935298976a6277afbebb36fd659d0310477ad5d6656390595a8da,7970deb8e57aad0d973c1a8f3467804b239de7f4b54710e27815a4005fe2b89b,9818068037100962059,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S2_[6][34].png,RRT-28R,LP,227,227,L,57d5ad194ec622697be6ac81648a28f244f2d088ddcc70a97497e5139b001f87,32c9d364cb361330cfafc3b8d934566a3a9d30b1e3e10fd6cc8da2e0c5239f02,7697585263777976785,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S2_[7][17].png,RRT-28R,LP,227,227,L,7a5e90d50d18035c578fd4906280ee08c6287006955c2ebb7558ddfe1ee421ef,333084436f7a9bacba428801406687c7165ccb644e8c2aa4b3ebd6ea04bdedb4,6104247288229541016,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S2_[7][23].png,RRT-28R,LP,227,227,L,9ed9929b1f8a1827591e9937ebcdc47384e956b54a5812f9f13c445c1fac2cf6,74915eed2e89dc9e1299ec2e3e332741945b3da6d976168eb8c9eba81880ceff,315381807373969693,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S2_[7][24].png,RRT-28R,LP,227,227,L,198be06a9e96e263ec1e64299960093230f77846ddbe3862f990da8bd9a92a21,7cb04797fc286082e0f3699668a7d1c7f9f0467050bfe375e295d5359fe628ae,703067503702233649,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S2_[7][29].png,RRT-28R,LP,227,227,L,b06bf09211287dfa61b8c2a47499aadb042398c0d525f5b251ce5f250e33d0b6,46980132772f983ce25124be71f943fde2462db6840ce95117143bac013134d3,5353014993074967340,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S2_[7][31].png,RRT-28R,LP,227,227,L,d3db355883850fe1d1600e6189fe2f2f38af581b1ab23e03543b350a14b28a0a,c4d781f56687df9064c1eea762b97e47c59d728a56452c9d511ec05b7f70e68f,6587042324902726577,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S2_[7][36].png,RRT-28R,LP,227,227,L,4da12a98fa35b331eda2b86c6eb3ae0569c5ea2aabbce58bd31c3a2e04e2775f,39ea89c431e214aa4ece5c38c153a66bdac849e2f81a8fe2550044457e7df3f6,5567873050814531176,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S2_[7][37].png,RRT-28R,LP,227,227,L,c652b4a8820bd838fd404155b1cecd334b184f559799a96e408b40f6ed0c9726,bc3e21440fec3145d38e5fa4811cffd1710860d6ddc6af5d91ac219b7ba7761b,11135465769113656528,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S2_[8][24].png,RRT-28R,LP,227,227,L,24ad7f35795b822eaa77dd5dcb7901a0a2ef780adda9b20a6049f1578833ccda,8538e8b0c486637a190d18bebb7e34a55ec8aca8309212fd6d45c6dc65242fcc,15117505788992696582,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S2_[8][26].png,RRT-28R,LP,227,227,L,6d287aae6048570b7ac278727d43fb0f8578e7381f47c93f3a5e40da37b48b69,4869f3a35071a63506389baf7fb1a66e65ec5ad4550d4065b332312d77ec106d,4986514674122607801,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S3_[2][18].png,RRT-28R,LP,227,227,L,518d3c02435f240b56d308544f0fd6c555954fd44c9bdb3520f7f02ca14d91af,a9941f17d22724d49feca9e487ce631e87fd9a06362d09f1569b8d130b360958,10476977509938698517,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S3_[2][20].png,RRT-28R,LP,227,227,L,af7c9c19bac82549b49ffe09766663f6a8a0d06bcfd64f50fb4f3b8b2ed30cf1,c560406da6366ab8ec82b411cd0328b0af98981103a94ee27e657f8dd258a404,6239117363972361942,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S3_[2][22].png,RRT-28R,LP,227,227,L,ee150832263a3e14438e6485619f41b0717408523d6fe9e008e8e52cc49986a7,8bed526ecb7122a4e97b3d62356753d6bb387490ede2f7c9b37d1426801f3340,6527462699455887481,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S3_[2][23].png,RRT-28R,LP,227,227,L,895d44f26201a20aabf88ef13b10019b3e548d93d97715ff170a5dadae5063d6,d4c021bb221ccff1ecfc32e98e31283452e9bba5180a75e8579532d85decbf28,3542760035934826866,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S3_[3][17].png,RRT-28R,LP,227,227,L,29900a64f6b3f78ca39aee51b545da4e2d526a88d8396cefe4ec7efecdd03450,6afc44925c4b51b5d45364baaf256fce23c9b7024bd7a11ba82fd3144d8cca7e,3623502772576193048,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S3_[3][24].png,RRT-28R,LP,227,227,L,4d03722c76545ce5346ce65be909405269bf56ce23dbe065af314a772331600b,73e206e46802426bb30289e6cbaa00b8f9c98fcfaeff89e70630973107e0ca38,6184276769133225880,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S3_[3][26].png,RRT-28R,LP,227,227,L,f2d678754e82c84a2a93b418e8ce290fad0a01aab7a7a13da98bdef54756d7f3,eb65c24f3d94b4f1a45a24e39c2308303a52bf67e385139e75b1fe1931c176ff,16451819419682447337,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S3_[3][28].png,RRT-28R,LP,227,227,L,e5b7a345416a233843d162f1cc20bf74a833f79137972ba4d6fafd0e65e20d4f,03748f8b48a94aa89173051f85db76f7ad1c9e7145403c5fa4e514bd40e25155,12846073330874742956,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S3_[4][15].png,RRT-28R,LP,227,227,L,1ad3046c9b40133898905357a7bd00b1b7c4f0c5d8912228a081829810507fa9,aeeb284d52c81849df83465b542966b9ff84b64a446eebc48e9ea1b9891b9e60,6485205943322805780,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S3_[4][18].png,RRT-28R,LP,227,227,L,31710646b9a655185dc4a3b41ac3499b7111fa3ab1c3b8eabd48ba83cf06c4a1,8c3d6b9b974d6cc0a58f48e858d78f1d22df9316aad23cda963bbb640d8c9d5c,12945930998613647652,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S3_[4][22].png,RRT-28R,LP,227,227,L,9082bc179242d52690f5d378bfd779c55b6356cb9ca5ec0cb39c079f00f14f9f,3a621393c9f3cc43ee7b8f6abd941843a58c15e45fcd55e5251544422231fe2e,3800402207950059159,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S3_[4][24].png,RRT-28R,LP,227,227,L,0b2f689b6d754719f9426853b312ad2a73e7c8baed5813c5e6993169fd3cc3db,17428383f773cc01ec861f528ef9b10c3ee87994c2eb2ddd97fb0acfb4e0bbe8,15201606632793938013,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S3_[4][26].png,RRT-28R,LP,227,227,L,8fc203125a0e9df09e6cd82aa78a48d97c3b2647fdaf2d12e2545b15db082c44,3a6065f1dac54433383669875afde5c2bbd55d1df6084043b159de703eb836a1,6384020435278752117,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S3_[5][16].png,RRT-28R,LP,227,227,L,226316c538de23183419b6805dc8238a1ed34f78c336c4ae48c0f4187b7f5c58,eb0e2bb11848b46b7f9f2d060295b7a497f8560b605242e8845fd204698c9d98,9451345903132371332,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S3_[5][19].png,RRT-28R,LP,227,227,L,8f1321bbfd91c31cc790199fdc8ba9558dc53748697cb357022c2e6c45629dde,daa299a1f8c77f1f9260a34ce1d72fe698da086bd53f7e97591954d6bbb7c080,1395920409437819502,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S3_[6][15].png,RRT-28R,LP,227,227,L,315d6ac775dc5fa574d9f6d131ce5d6d37b95936467fe5cb207972526d7f7c95,082da63c2c80096c8d585785ed29b56f6e2b1334c4268c7ca44e8e60d7878f08,1329128147254534732,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S3_[6][18].png,RRT-28R,LP,227,227,L,b42bfa729b8a3dfb2b08a12e2b353cff1dc7e94009c3f6b78b7ba810022d1b58,5bdf320903338137781f6f1f04bc90852016894bcf991a5256b1cc13e50a0917,2857282268570400100,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S3_[6][20].png,RRT-28R,LP,227,227,L,8ed9f54e8a55cdd10309bc4a4a41ce59f87c9fb1da4786a032f41c7c829a4144,844828820d281caeb39332935abf68c03c71a2c1106f9b1eb431fe11e6e28e7b,3434925824072258576,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S3_[8][20].png,RRT-28R,LP,227,227,L,56545b1167b7578b5786cf2e845fe56c910608e0f1f1585cfc54e7c5f9ab8382,ed334bda2f2bc3c0c0c410dc3df1ff456fe7293b661928939f407daf66731691,5680874921879849048,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S3_[8][22].png,RRT-28R,LP,227,227,L,e5ca23dbdbb1dc332e675dace2a695654f00d7b48c842d1cec1fe1e11a3e7da7,494d6606e14541ee04f02c44eee81432f744dd99266a6fc5663cbe63ce5c467a,4069343744691413344,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S4_[1][10].png,RRT-28R,LP,227,227,L,d8ee5b43aca91bfda8a1c81e62363685064a37a05b0d6bef6e3ff6e8eb553620,2c7575c0c526a0dfaec24166ce12104d9cccf2ed936849ec3f89a74463ecadd2,7620417452309029666,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S4_[1][12].png,RRT-28R,LP,227,227,L,5e1d4d131420da606280daf0b769ea8348d0758dd4d0f78e939c060f876e222e,ec83d025db341291e932d3671f4c7c95a95919ce530c109412ffad9646cbb90e,3244179577186389384,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S4_[2][11].png,RRT-28R,LP,227,227,L,7fe0649730ebbc70ba7ce339ff73d6cc39b6c8f2273c53432cf629ec894aca08,a077aba1bce0594e8ace1385bd88e7374cab607b1b8db9342f182eeb1127c615,9391018467630958026,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S4_[2][13].png,RRT-28R,LP,227,227,L,1203bee86b81e498f13d3af70d6c5c7d4a8ce77d04b824736778a8a5fecf5486,71adba6fb5580235eab566368d21d85074113e5dbef7d3353db32096804771be,740919149648384393,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S4_[2][14].png,RRT-28R,LP,227,227,L,f30aec30e8d7325379a789676cb569a11be12c8d4a7ba3c9e634eb410f28dd4c,9fb114d127af7fce4f9dceab2b9bf81f0612746b061f66d5d5a3dd6617d85579,3787962783487177490,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S4_[3][14].png,RRT-28R,LP,227,227,L,e6b14dcc85d912b4b51add1425757e6f71b507289f144a0971b889c84cf5a0e1,8528874d84e63f25d211333c14f37831e283e75ff852f3b521212b697bba171e,10487780739819704896,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S4_[3][9].png,RRT-28R,LP,227,227,L,2a344d7f1ca412457f5a21eb0e1403158adc1fc39f2bcd6d89dd79107e939ce4,6d45b03d8360a4d58caeb4828c7d44eb90ca4485c50c828809912212f0d2582e,10679901721885484569,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S4_[4][14].png,RRT-28R,LP,227,227,L,a67a1d531c0b309b4ab1203788ad3dba8609a4e40e83b307425b1d8bff1fd9aa,0ccf99f99438d6eba44892f3ac454f1acbd52a52b62e56f7d0986f1e49d0cc6b,11246900210566320220,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S4_[5][11].png,RRT-28R,LP,227,227,L,46901960855cdb0b52886258957bb5ba7c706b4e284e1e81133178e4efa3250d,ec74ea3c8f1dc95ad33e9abc7bec39c3201a48bfbbbbcd7dcd1e919153198293,9971610337862937556,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S4_[5][13].png,RRT-28R,LP,227,227,L,3d20afd5195cd7c6555440464a8f51466cd230ee50756b59259345346ae6cb6c,d07229243d519cb0127c426225032698a8afe87809b8ab5f72e82d7afc112693,757188654469754262,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S4_[6][15].png,RRT-28R,LP,227,227,L,a07f505d8eaa658c6f1ca6d0fde03843c27be82ea92997e1dd09ed4d542588c0,d2b9a83bd190daded0242f84bf3fdba6a603235bbe4e13d7ff04cd32bfa76217,851160699445007194,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S4_[6][9].png,RRT-28R,LP,227,227,L,35f4dd3969824f66a3e44ac68dc243c477353655f72e0507e44ad252a1c8be1d,bf1700170d0ea080a6fc213f5c01d3c887fde34668122f9276f8f8810c0cce90,581264674187285928,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S5_[3][24].png,RRT-28R,LP,227,227,L,8cf369434c48ca7ad805761cd1d8386905486267c53e47f85671f5aa394b0f10,5478b5185bbab088dfb14397fd031f077125a46d7ca6747b03fb928d0b057bad,5870063231093294727,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S5_[3][28].png,RRT-28R,LP,227,227,L,926a0f8026273abbcfcab1e99abdab86ded9e57ba9bd54bf2c5199d35b83df5e,ed4af6fd5c144d5f548531179c3417de15a78bff01c0b1f9cb9c4813ce71f01d,1326949671755933027,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S5_[4][26].png,RRT-28R,LP,227,227,L,2c770361a5c4038f99b7eee3947d232c2d24488c5c45c35a21c9d4712192a489,e41c99f1cbe15f407a72dfe8d748b2cfe1913a6668cc51602b093a31c5757e97,1989786238237350956,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S5_[6][27].png,RRT-28R,LP,227,227,L,3eb1ecd49a67c95677bae41f5dba4102328ab9461877144b79e29501a337459d,0d501f04bbb01b69ef0165adc8b49a2699e62aa37fc5289080d82b2b44190b2e,5842622486781976109,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S5_[6][29].png,RRT-28R,LP,227,227,L,0bf5f912e9eecebdfde5b08890d11d2f66f5a2bd713ca6ac5c5d36745147e838,2ce3c2e7c6b4e721e8e30439df2a34046bdee4f5e244785c6162fb72cec8a573,5032750364736385702,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S7_[2][30].png,RRT-28R,LP,227,227,L,55531da69d402372a4e2a05e51524bd3b8dc6954364a74210f73285af5240cc9,8be3dc786ad89b2e2cc7b8b849da6c37afdddda054d3c2489ab75c893ca7b667,16883067548716404685,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S7_[2][32].png,RRT-28R,LP,227,227,L,2e2bcfe78197c7dbcfc4d4e3946d22d53c3548b5dc8714eac07cad0bf6c9dc98,cf8cf8187645b83eb864d0a7fad6c3afcc682de1ea526fa3888ae1ad9d5b044b,12119944040014298805,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S7_[2][38].png,RRT-28R,LP,227,227,L,54dd4cf2449b1d2c07ac4bfa9077733fca01fe634616203a772a903670d8938e,f2631da5b4c60e775870ab89bfeb4ca93ad7e1d1e01a334f91123d3c9c23a1f7,11832419279871488226,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S7_[3][29].png,RRT-28R,LP,227,227,L,a8d5ab57d82aabe4e7da30bf59e0944304c8ff17b1df31fb872dbd4c89b00d2f,2c930d9cf765c81ef14f930ae3273791b33b0358065e7e923f00752a45983d20,2763731180254916327,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S7_[3][31].png,RRT-28R,LP,227,227,L,bc54c6e45e3e82c999a022051dfafcf429ed69d776d61dae30efa93276b2c3ec,20c57a0759d005406ac472421ef1a802686df211d20f98549c3b68344258ef04,11049855403299846812,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S7_[3][33].png,RRT-28R,LP,227,227,L,12bbf1ecca474e16b1375a76a569e69e2c33b91055f473802fed36996518f797,65d24cfcd0eaad2ac4574c5f511ddbff47292dcee1d099c45a6711c6302634f7,7234124352797401715,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S7_[3][39].png,RRT-28R,LP,227,227,L,f0d6f3d28903029fa7c3b54f31f0b67673972f041da2c1e4ef85e2c54c7b49c6,642fc00ac2143426ddf1e0e1c6ace4bd7f922099b0cada53338e3d121092995a,7657608062095639763,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S7_[4][40].png,RRT-28R,LP,227,227,L,47f9ce476d3ace5d296596d68cb68d2cfa9a51ed398caf821421d65640075858,67f79ca7567dd105f12c761b227bcab25ac591f6d4c675103e7dc50cf8cfb018,9841046215239247402,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S7_[4][41].png,RRT-28R,LP,227,227,L,bd86ca670a85a137fbb06d4b6c19fa3966f8442b0bbfe2d9c3a59604119bd8a7,56d11354a16ea0c69344fedf9365e27a4590a228f1a94f93ef70de60a54f9730,226821333381794133,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S7_[5][31].png,RRT-28R,LP,227,227,L,7b0051d61384ca14511d966206bd0b228aa48cfc8825492f8f59172a3acc18d8,3dc3599ac9b0da337d48c3ca9d2d5a644e1813da7e95706918d5c2a810a7423b,13326667098175091750,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S7_[5][42].png,RRT-28R,LP,227,227,L,cd5438b49446ae3031088e2954fd25a010f38c24e2dc0cc3c1b8aee9e1d0417b,fe475c07f425118777404931417fc7abf71ac6e47ba3ba37c1f538c058ffb3ed,6623030431878400530,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S7_[6][30].png,RRT-28R,LP,227,227,L,28941a5a6c0b3ed7b16dcc4e62e59fbe7259996d90f6287be4adcb93fff5c2aa,f4628ac0789dc34f4df53ece068dded1b2bc465d73b941e220a88388081e541b,4047205123087913950,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S7_[7][42].png,RRT-28R,LP,227,227,L,d661e8c88047d21a21c6632085110eb65049fbfee5bcefcc7534c0c1ee8f8cdc,c421133bfcb1a58fcad1203b3ad2ec4f268444375d8e1883a623a1ce6a45656f,11175230261603482416,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S8_[2][12].png,RRT-28R,LP,227,227,L,d909f3a3ea263f5316f31647dd4d94997ef78fdfb15b35dc99e5f9d86678cf9d,d491d403e0297b8696db380b482f1d71c25027f3b0d373944680213fdb29a87d,2695221150721635802,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S8_[2][13].png,RRT-28R,LP,227,227,L,fd174d6b211e114db39d6b406cc86a7386a452181d93fe3924b7edc88c1eb1ef,84e88efd4a29c5ad221a5a5d49d9791a39c98bc0319c057ca9a6a948cc4b3502,5390446690832741175,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S8_[2][15].png,RRT-28R,LP,227,227,L,c44680378ed48ebacd827c8559c05eaa5cc0b13bacc9273491f860d0724c0ca1,4b9df9a2ca78990f9ad127543f5035104f0ec32326dadeb8eaadfc598a1de39d,7599995853836603356,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S8_[2][19].png,RRT-28R,LP,227,227,L,727116363fd98ef076d44128e968f5e3fdedcee9bda055c91628c36467135850,ccc8f567cf4e2ad076f7243592ec177f323403a41a2c0a8c0bea3991bb198bda,10748179553507276952,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S8_[2][21].png,RRT-28R,LP,227,227,L,3f92455ae7c37357175f065cb23a370213833c84184fad4e407da208b3d541f7,7d83a083dfa7e2be8c08fb3a5c8363fd3ce050dc590ecf54a807c2092a2331bf,15322742691216400995,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S8_[2][23].png,RRT-28R,LP,227,227,L,054ee18189490a9c0c8551cecbb8c9ba0f51bb223981748f7365245245aba9bd,56ccda1040c3b68516c1f06fce6094f8cb0a13ebf153930749c0cd2ce0b90401,15471912471759563529,training
DB - Copy/training/Difetto4/RRT-28R_Img2_A80_S8_[2][25].png,RRT-28R,LP,227,227,L,0b0be79047108358b6d36e6ab722f95214cb17fde571ed8a331b53613fb21c76,a0aa00ee498cdfa9ce77ecc5fbe4a11e47262c15f0edc05426fb9023a219331e,15843556477247368748,training
